  -250.0         Y  1.043570e-06  1.020600e-06  9.981400e-07  9.761720e-07  9.546860e-07     0.162938     0.158174     0.153591     0.149200     0.144990     0.140947     0.137062     0.133325     0.129727     0.126260     0.122917     0.119690     0.116575     0.113564     0.110652    -0.055651    -0.055020    -0.054704    -0.054182    -0.053466    -0.052567    -0.051405    -0.049919    -0.048069    -0.045764    -0.042973    -0.039658    -0.035821    -0.031520   -0.026851   -0.021943   -0.017020   -0.012339   -0.008172   -0.004789  -0.002404 -0.000258 -6.404580e-06 -9.213640e-07
  -248.0         Y  1.117540e-06  1.092990e-06  1.068970e-06  1.045480e-06  1.022510e-06     0.172279     0.167247     0.162406     0.157769     0.153321     0.149051     0.144947     0.140999     0.137198     0.133536     0.130004     0.126595     0.123303     0.120122     0.117046    -0.058788    -0.058122    -0.057788    -0.057238    -0.056481    -0.055532    -0.054306    -0.052737    -0.050784    -0.048351    -0.045404    -0.041905    -0.037853    -0.033313   -0.028382   -0.023199   -0.018000   -0.013054   -0.008650   -0.005072  -0.002548 -0.000274 -6.839600e-06 -9.869180e-07
  -246.0         Y  1.193750e-06  1.167560e-06  1.141940e-06  1.116880e-06  1.092380e-06     0.181895     0.176586     0.171481     0.166589     0.161897     0.157393     0.153063     0.148899     0.144889     0.141025     0.137299     0.133703     0.130230     0.126873     0.123628    -0.062018    -0.061315    -0.060963    -0.060383    -0.059586    -0.058585    -0.057292    -0.055638    -0.053579    -0.051014    -0.047907    -0.044218    -0.039946    -0.035158   -0.029959   -0.024493   -0.019008   -0.013790   -0.009141   -0.005363  -0.002697 -0.000291 -7.287710e-06 -1.054460e-06
  -244.0         Y  1.272260e-06  1.244390e-06  1.217120e-06  1.190450e-06  1.164360e-06     0.191793     0.186200     0.180822     0.175668     0.170725     0.165980     0.161419     0.157031     0.152806     0.148735     0.144808     0.141019     0.137360     0.133823     0.130403    -0.065342    -0.064602    -0.064231    -0.063620    -0.062781    -0.061727    -0.060366    -0.058624    -0.056455    -0.053755    -0.050483    -0.046598    -0.042099    -0.037057   -0.031581   -0.025824   -0.020046   -0.014547   -0.009647   -0.005663  -0.002849 -0.000308 -7.749290e-06 -1.124040e-06
  -242.0         Y  1.353140e-06  1.323530e-06  1.294560e-06  1.266230e-06  1.238520e-06     0.201981     0.196096     0.190436     0.185014     0.179813     0.174818     0.170019     0.165401     0.160955     0.156670     0.152538     0.148550     0.144699     0.140976     0.137377    -0.068763    -0.067985    -0.067595    -0.066952    -0.066069    -0.064961    -0.063529    -0.061697    -0.059416    -0.056576    -0.053134    -0.049048    -0.044316    -0.039012   -0.033252   -0.027194   -0.021114   -0.015326   -0.010167   -0.005971  -0.003006 -0.000326 -8.224720e-06 -1.195720e-06
  -240.0         Y  1.436450e-06  1.405050e-06  1.374330e-06  1.344290e-06  1.314900e-06     0.212467     0.206282     0.200333     0.194633     0.189166     0.183916     0.178871     0.174017     0.169343     0.164839     0.160495     0.156302     0.152253     0.148339     0.144555    -0.072284    -0.071467    -0.071057    -0.070382    -0.069454    -0.068290    -0.066785    -0.064860    -0.062464    -0.059479    -0.055863    -0.051570    -0.046598    -0.041024   -0.034971   -0.028604   -0.022213   -0.016129   -0.010703   -0.006289  -0.003168 -0.000344 -8.714380e-06 -1.269550e-06
  -238.0         Y  1.522270e-06  1.489020e-06  1.456500e-06  1.424700e-06  1.393580e-06     0.223260     0.216766     0.210519     0.204533     0.198792     0.193280     0.187981     0.182884     0.177976     0.173246     0.168684     0.164281     0.160028     0.155918     0.151943    -0.075909    -0.075050    -0.074620    -0.073912    -0.072938    -0.071716    -0.070137    -0.068116    -0.065601    -0.062468    -0.058672    -0.054166    -0.048946    -0.043095   -0.036740   -0.030056   -0.023345   -0.016954   -0.011255   -0.006615  -0.003334 -0.000363 -9.218680e-06 -1.345610e-06
  -236.0         Y  1.610650e-06  1.575510e-06  1.541140e-06  1.507510e-06  1.474620e-06     0.234368     0.227556     0.221002     0.214723     0.208700     0.202917     0.197358     0.192011     0.186861     0.181898     0.177112     0.172492     0.168030     0.163718     0.159547    -0.079638    -0.078739    -0.078287    -0.077544    -0.076523    -0.075242    -0.073586    -0.071467    -0.068829    -0.065543    -0.061563    -0.056837    -0.051363    -0.045226   -0.038561   -0.031550   -0.024509   -0.017804   -0.011822   -0.006952  -0.003505 -0.000382 -9.738020e-06 -1.423940e-06
  -234.0         Y  1.701690e-06  1.664590e-06  1.628310e-06  1.592810e-06  1.558090e-06     0.245801     0.238660     0.231792     0.225210     0.218897     0.212836     0.207009     0.201404     0.196006     0.190804     0.185786     0.180944     0.176266     0.171746     0.167374    -0.083477    -0.082534    -0.082061    -0.081283    -0.080213    -0.078870    -0.077135    -0.074915    -0.072151    -0.068708    -0.064538    -0.059586    -0.053850    -0.047420   -0.040435   -0.033087   -0.025708   -0.018679   -0.012407   -0.007298  -0.003682 -0.000402 -1.027280e-05 -1.504620e-06
  -232.0         Y  1.795440e-06  1.756330e-06  1.718080e-06  1.680660e-06  1.644050e-06     0.257566     0.250089     0.242896     0.236003     0.229392     0.223043     0.216941     0.211070     0.205417     0.199969     0.194714     0.189642     0.184742     0.180007     0.175428    -0.087428    -0.086441    -0.085946    -0.085131    -0.084011    -0.082605    -0.080788    -0.078463    -0.075570    -0.071966    -0.067599    -0.062415    -0.056409    -0.049677   -0.042363   -0.034669   -0.026941   -0.019579   -0.013008   -0.007654  -0.003863 -0.000422 -1.082360e-05 -1.587720e-06
  -230.0         Y  1.891990e-06  1.850810e-06  1.810530e-06  1.771130e-06  1.732580e-06     0.269675     0.261850     0.254323     0.247111     0.240192     0.233549     0.227163     0.221019     0.215103     0.209401     0.203901     0.198593     0.193465     0.188510     0.183717    -0.091493    -0.090461    -0.089943    -0.089090    -0.087918    -0.086448    -0.084547    -0.082115    -0.079088    -0.075318    -0.070750    -0.065326    -0.059043    -0.052000   -0.044348   -0.036298   -0.028211   -0.020505   -0.013627   -0.008021  -0.004050 -0.000443 -1.139070e-05 -1.673290e-06
  -228.0         Y  1.991420e-06  1.948110e-06  1.905740e-06  1.864290e-06  1.823740e-06     0.282136     0.273954     0.266083     0.258541     0.251307     0.244359     0.237682     0.231257     0.225070     0.219107     0.213356     0.207805     0.202443     0.197260     0.192248    -0.095677    -0.094598    -0.094056    -0.093165    -0.091940    -0.090402    -0.088416    -0.085874    -0.082709    -0.078767    -0.073992    -0.068322    -0.061754    -0.054390   -0.046391   -0.037973   -0.029517   -0.021459   -0.014264   -0.008398  -0.004242 -0.000465 -1.197460e-05 -1.761420e-06
  -226.0         Y  2.093810e-06  2.048300e-06  2.003790e-06  1.960230e-06  1.917630e-06     0.294959     0.286410     0.278185     0.270304     0.262744     0.255485     0.248507     0.241793     0.235327     0.229096     0.223086     0.217285     0.211681     0.206265     0.201026    -0.099982    -0.098855    -0.098289    -0.097358    -0.096078    -0.094472    -0.092397    -0.089741    -0.086435    -0.082317    -0.077328    -0.071405    -0.064543    -0.056850   -0.048492   -0.039697   -0.030862   -0.022440   -0.014919   -0.008787  -0.004440 -0.000487 -1.257590e-05 -1.852170e-06
  -224.0         Y  2.199250e-06  2.151480e-06  2.104750e-06  2.059030e-06  2.014300e-06     0.308156     0.299228     0.290639     0.282409     0.274515     0.266934     0.259647     0.252635     0.245883     0.239376     0.233099     0.227040     0.221188     0.215531     0.210060    -0.104413    -0.103235    -0.102645    -0.101673    -0.100337    -0.098660    -0.096493    -0.093721    -0.090269    -0.085970    -0.080762    -0.074577    -0.067414    -0.059381   -0.050655   -0.041472   -0.032245   -0.023450   -0.015594   -0.009187  -0.004644 -0.000510 -1.319490e-05 -1.945620e-06
  -222.0         Y  2.307820e-06  2.257720e-06  2.208710e-06  2.160760e-06  2.113850e-06     0.321735     0.312418     0.303455     0.294866     0.286627     0.278715     0.271110     0.263792     0.256746     0.249954     0.243403     0.237079     0.230971     0.225067     0.219357    -0.108972    -0.107744    -0.107128    -0.106113    -0.104719    -0.102970    -0.100709    -0.097816    -0.094215    -0.089729    -0.084295    -0.077842    -0.070367    -0.061986   -0.052881   -0.043298   -0.033668   -0.024489   -0.016288   -0.009598  -0.004853 -0.000534 -1.383230e-05 -2.041850e-06
  -220.0         Y  2.419610e-06  2.367120e-06  2.315760e-06  2.265510e-06  2.216360e-06     0.335709     0.325992     0.316643     0.307685     0.299092     0.290839     0.282907     0.275274     0.267924     0.260839     0.254006     0.247410     0.241039     0.234880     0.228924    -0.113664    -0.112383    -0.111740    -0.110683    -0.109229    -0.107404    -0.105047    -0.102030    -0.098275    -0.093597    -0.087930    -0.081201    -0.073406    -0.064667   -0.055171   -0.045177   -0.035133   -0.025558   -0.017002   -0.010021  -0.005069 -0.000558 -1.448860e-05 -2.140940e-06
  -218.0         Y  2.534720e-06  2.479760e-06  2.425980e-06  2.373380e-06  2.321910e-06     0.350089     0.339960     0.330214     0.320876     0.311918     0.303315     0.295046     0.287089     0.279426     0.272041     0.264917     0.258041     0.251398     0.244978     0.238768    -0.118491    -0.117156    -0.116487    -0.115384    -0.113869    -0.111968    -0.109511    -0.106367    -0.102453    -0.097578    -0.091672    -0.084658    -0.076534    -0.067425   -0.057527   -0.047110   -0.036641   -0.026658   -0.017737   -0.010457  -0.005291 -0.000583 -1.516420e-05 -2.242970e-06
  -216.0         Y  2.653250e-06  2.595740e-06  2.539480e-06  2.484440e-06  2.430590e-06     0.364887     0.354333     0.344180     0.334450     0.325117     0.316153     0.307537     0.299247     0.291263     0.283568     0.276145     0.268980     0.262059     0.255369     0.248899    -0.123459    -0.122068    -0.121371    -0.120223    -0.118644    -0.116664    -0.114104    -0.110829    -0.106752    -0.101674    -0.095521    -0.088215    -0.079752    -0.070263   -0.059952   -0.049099   -0.038192   -0.027790   -0.018493   -0.010906  -0.005520 -0.000609 -1.585980e-05 -2.348030e-06
  -214.0         Y  2.775290e-06  2.715160e-06  2.656340e-06  2.598790e-06  2.542490e-06     0.380114     0.369124     0.358550     0.348418     0.338699     0.329364     0.320391     0.311758     0.303443     0.295430     0.287700     0.280238     0.273030     0.266062     0.259323    -0.128571    -0.127123    -0.126397    -0.125202    -0.123558    -0.121496    -0.118831    -0.115421    -0.111176    -0.105888    -0.099482    -0.091876    -0.083064    -0.073183   -0.062447   -0.051147   -0.039788   -0.028955   -0.019272   -0.011367  -0.005755 -0.000635 -1.657590e-05 -2.456200e-06
  -212.0         Y  2.900940e-06  2.838120e-06  2.776660e-06  2.716530e-06  2.657710e-06     0.395784     0.384344     0.373338     0.362792     0.352675     0.342959     0.333619     0.324632     0.315977     0.307636     0.299589     0.291822     0.284318     0.277066     0.270051    -0.133832    -0.132325    -0.131569    -0.130325    -0.128615    -0.126468    -0.123695    -0.120146    -0.115728    -0.110225    -0.103559    -0.095642    -0.086472    -0.076189   -0.065015   -0.053253   -0.041431   -0.030154   -0.020073   -0.011842  -0.005997 -0.000662 -1.731310e-05 -2.567580e-06
  -210.0         Y  3.030310e-06  2.964720e-06  2.900550e-06  2.837760e-06  2.776340e-06     0.411908     0.400006     0.388556     0.377583     0.367057     0.356948     0.347230     0.337880     0.328875     0.320196     0.311824     0.303742     0.295935     0.288389     0.281089    -0.139245    -0.137677    -0.136891    -0.135597    -0.133818    -0.131585    -0.128700    -0.125008    -0.120413    -0.114688    -0.107753    -0.099518    -0.089978    -0.079281   -0.067657   -0.055421   -0.043121   -0.031388   -0.020897   -0.012330  -0.006246 -0.000690 -1.807210e-05 -2.682260e-06
  -208.0         Y  3.163520e-06  3.095070e-06  3.028100e-06  2.962580e-06  2.898480e-06     0.428501     0.416123     0.404215     0.392804     0.381857     0.371344     0.361237     0.351513     0.342148     0.333121     0.324414     0.316009     0.307889     0.300040     0.292449    -0.144815    -0.143185    -0.142368    -0.141022    -0.139172    -0.136851    -0.133851    -0.130012    -0.125233    -0.119281    -0.112070    -0.103506    -0.093587    -0.082463   -0.070376   -0.057652   -0.044860   -0.032657   -0.021746   -0.012833  -0.006502 -0.000719 -1.885350e-05 -2.800330e-06
  -206.0         Y  3.300670e-06  3.229280e-06  3.159430e-06  3.091100e-06  3.024240e-06     0.445575     0.432708     0.420329     0.408467     0.397087     0.386157     0.375651     0.365542     0.355806     0.346422     0.337370     0.328632     0.320190     0.312031     0.304138    -0.150548    -0.148854    -0.148004    -0.146605    -0.144682    -0.142269    -0.139151    -0.135161    -0.130194    -0.124007    -0.116511    -0.107611    -0.097300    -0.085738   -0.073174   -0.059947   -0.046649   -0.033964   -0.022618   -0.013351  -0.006766 -0.000749 -1.965800e-05 -2.921900e-06
  -204.0         Y  3.441880e-06  3.367460e-06  3.294650e-06  3.223420e-06  3.153720e-06     0.463147     0.449776     0.436912     0.424585     0.412759     0.401402     0.390484     0.379979     0.369861     0.360109     0.350703     0.341622     0.332849     0.324370     0.316168    -0.156447    -0.154686    -0.153804    -0.152350    -0.150352    -0.147845    -0.144605    -0.140459    -0.135298    -0.128870    -0.121082    -0.111834    -0.101121    -0.089107   -0.076052   -0.062309   -0.048491   -0.035308   -0.023517   -0.013883  -0.007037 -0.000780 -2.048620e-05 -3.047070e-06
  -202.0         Y  3.587270e-06  3.509730e-06  3.433880e-06  3.359660e-06  3.287040e-06     0.481229     0.467339     0.453977     0.441172     0.428887     0.417090     0.405748     0.394835     0.384325     0.374195     0.364423     0.354989     0.345876     0.337067     0.328547    -0.162517    -0.160689    -0.159772    -0.158262    -0.156187    -0.153583    -0.150218    -0.145912    -0.140551    -0.133875    -0.125785    -0.116180    -0.105053    -0.092575   -0.079015   -0.064740   -0.050386   -0.036691   -0.024441   -0.014431  -0.007316 -0.000811 -2.133880e-05 -3.175950e-06
  -200.0         Y  3.736970e-06  3.656220e-06  3.577220e-06  3.499930e-06  3.424310e-06     0.499837     0.485414     0.471538     0.458241     0.445485     0.433234     0.421456     0.410124     0.399210     0.388690     0.378542     0.368746     0.359282     0.350134     0.341286    -0.168765    -0.166866    -0.165914    -0.164347    -0.162192    -0.159488    -0.155994    -0.151523    -0.145957    -0.139025    -0.130626    -0.120653    -0.109099    -0.096143   -0.082064   -0.067241   -0.052337   -0.038115   -0.025392   -0.014995  -0.007604 -0.000844 -2.221660e-05 -3.308650e-06
  -198.0         Y  3.891100e-06  3.807050e-06  3.724820e-06  3.644370e-06  3.565650e-06     0.518987     0.504016     0.489611     0.475808     0.462566     0.449848     0.437622     0.425858     0.414528     0.403607     0.393073     0.382903     0.373079     0.363582     0.354396    -0.175194    -0.173223    -0.172235    -0.170608    -0.168372    -0.165565    -0.161939    -0.157297    -0.151521    -0.144325    -0.135607    -0.125255    -0.113263    -0.099815   -0.085201   -0.069815   -0.054344   -0.039580   -0.026371   -0.015576  -0.007900 -0.000877 -2.312030e-05 -3.445280e-06
  -196.0         Y  4.049800e-06  3.962350e-06  3.876790e-06  3.793080e-06  3.711180e-06     0.538696     0.523159     0.508211     0.493887     0.480144     0.466946     0.454259     0.442050     0.430293     0.418959     0.408027     0.397473     0.387277     0.377422     0.367888    -0.181811    -0.179766    -0.178741    -0.177052    -0.174732    -0.171819    -0.168056    -0.163240    -0.157246    -0.149780    -0.140734    -0.129992    -0.117548    -0.103594   -0.088430   -0.072464   -0.056409   -0.041087   -0.027379   -0.016173  -0.008204 -0.000911 -2.405070e-05 -3.585970e-06
  -194.0         Y  4.213210e-06  4.122260e-06  4.033280e-06  3.946210e-06  3.861020e-06     0.558979     0.542861     0.527353     0.512492     0.498236     0.484543     0.471381     0.458715     0.446517     0.434759     0.423417     0.412467     0.401890     0.391665     0.381774    -0.188621    -0.186500    -0.185436    -0.183685    -0.181277    -0.178256    -0.174352    -0.169357    -0.163139    -0.155393    -0.146010    -0.134867    -0.121959    -0.107484   -0.091753   -0.075190   -0.058535   -0.042639   -0.028416   -0.016788  -0.008518 -0.000947 -2.500860e-05 -3.730820e-06
  -192.0         Y  4.381470e-06  4.286920e-06  4.194400e-06  4.103880e-06  4.015310e-06     0.579855     0.563138     0.547054     0.531642     0.516855     0.502654     0.489003     0.475866     0.463215     0.451020     0.439256     0.427900     0.416929     0.406324     0.396065    -0.195630    -0.193430    -0.192327    -0.190511    -0.188014    -0.184881    -0.180833    -0.175652    -0.169203    -0.161171    -0.151440    -0.139884    -0.126498    -0.111486   -0.095172   -0.077996   -0.060722   -0.044236   -0.029483   -0.017421  -0.008840 -0.000983 -2.599480e-05 -3.879980e-06
  -190.0         Y  4.554730e-06  4.456460e-06  4.360310e-06  4.266240e-06  4.174190e-06     0.601341     0.584008     0.567331     0.551351     0.536019     0.521295     0.507140     0.493519     0.480401     0.467756     0.455558     0.443783     0.432407     0.421411     0.410774    -0.202844    -0.200563    -0.199419    -0.197536    -0.194948    -0.191700    -0.187502    -0.182131    -0.175445    -0.167118    -0.157029    -0.145048    -0.131169    -0.115606   -0.098692   -0.080883   -0.062974   -0.045880   -0.030581   -0.018072  -0.009172 -0.001021 -2.701030e-05 -4.033570e-06
  -188.0         Y  4.733140e-06  4.631050e-06  4.531160e-06  4.433420e-06  4.337790e-06     0.623456     0.605488     0.588202     0.571636     0.555744     0.540481     0.525807     0.511688     0.498090     0.484982     0.472338     0.460131     0.448339     0.436940     0.425913    -0.210269    -0.207905    -0.206719    -0.204768    -0.202085    -0.198718    -0.194367    -0.188800    -0.181870    -0.173238    -0.162781    -0.150363    -0.135978    -0.119846   -0.102315   -0.083855   -0.065291   -0.047571   -0.031712   -0.018743  -0.009514 -0.001059 -2.805580e-05 -4.191730e-06
  -186.0         Y  4.916860e-06  4.810830e-06  4.707090e-06  4.605580e-06  4.506270e-06     0.646219     0.627599     0.609684     0.592517     0.576046     0.560229     0.545022     0.530390     0.516297     0.502713     0.489609     0.476958     0.464737     0.452923     0.441496    -0.217912    -0.215462    -0.214234    -0.212211    -0.209431    -0.205942    -0.201434    -0.195664    -0.188483    -0.179539    -0.168702    -0.155834    -0.140927    -0.124211   -0.106044   -0.086915   -0.067676   -0.049312   -0.032875   -0.019433  -0.009866 -0.001099 -2.913240e-05 -4.354590e-06
  -184.0         Y  5.106060e-06  4.995970e-06  4.888260e-06  4.782880e-06  4.679760e-06     0.669650     0.650358     0.631797     0.614010     0.596945     0.580556     0.564801     0.549640     0.535038     0.520964     0.507387     0.494279     0.481617     0.469376     0.457536    -0.225780    -0.223242    -0.221969    -0.219874    -0.216993    -0.213379    -0.208708    -0.202731    -0.195291    -0.186024    -0.174797    -0.161465    -0.146021    -0.128703   -0.109882   -0.090063   -0.070132   -0.051105   -0.034073   -0.020143  -0.010228 -0.001140 -3.024090e-05 -4.522310e-06
  -182.0         Y  5.300890e-06  5.186640e-06  5.074840e-06  4.965460e-06  4.858430e-06     0.693771     0.673786     0.654560     0.636134     0.618458     0.601481     0.585160     0.569456     0.554331     0.539751     0.525687     0.512109     0.498992     0.486312     0.474047    -0.233879    -0.231250    -0.229932    -0.227761    -0.224778    -0.221034    -0.216196    -0.210004    -0.202298    -0.192700    -0.181071    -0.167262    -0.151266    -0.133327   -0.113832   -0.093305   -0.072659   -0.052949   -0.035306   -0.020874  -0.010601 -0.001182 -3.138240e-05 -4.695040e-06
  -180.0         Y  5.501550e-06  5.383000e-06  5.266990e-06  5.153490e-06  5.042430e-06     0.718601     0.697904     0.677992     0.658911     0.640604     0.623022     0.606120     0.589855     0.574191     0.559091     0.544525     0.530464     0.516879     0.503747     0.491044    -0.242217    -0.239494    -0.238129    -0.235881    -0.232792    -0.228914    -0.223904    -0.217493    -0.209512    -0.199572    -0.187529    -0.173230    -0.156664    -0.138088   -0.117899   -0.096641   -0.075260   -0.054849   -0.036575   -0.021627  -0.010984 -0.001225 -3.255780e-05 -4.872920e-06
  -178.0         Y  5.708210e-06  5.585230e-06  5.464890e-06  5.347150e-06  5.231950e-06     0.744163     0.722734     0.702116     0.682358     0.663403     0.645198     0.627697     0.610856     0.594636     0.579002     0.563920     0.549359     0.535293     0.521695     0.508542    -0.250801    -0.247982    -0.246569    -0.244241    -0.241042    -0.237028    -0.231840    -0.225202    -0.216939    -0.206647    -0.194179    -0.179373    -0.162222    -0.142989   -0.122086   -0.100076   -0.077939   -0.056804   -0.037882   -0.022402  -0.011380 -0.001270 -3.376840e-05 -5.056130e-06
  -176.0         Y  5.921060e-06  5.793520e-06  5.668730e-06  5.546620e-06  5.427140e-06     0.770481     0.748297     0.726953     0.706499     0.686875     0.668029     0.649911     0.632477     0.615686     0.599500     0.583886     0.568813     0.554251     0.540174     0.526557    -0.259639    -0.256721    -0.255258    -0.252848    -0.249537    -0.245381    -0.240011    -0.233139    -0.224585    -0.213932    -0.201024    -0.185698    -0.167944    -0.148034   -0.126397   -0.103612   -0.080696   -0.058816   -0.039227   -0.023199  -0.011786 -0.001316 -3.501500e-05 -5.244830e-06
  -174.0         Y  6.140300e-06  6.008070e-06  5.878670e-06  5.752070e-06  5.628190e-06     0.797578     0.774616     0.752525     0.731354     0.711043     0.691536     0.672783     0.654738     0.637358     0.620605     0.604444     0.588842     0.573770     0.559199     0.545105    -0.268739    -0.265719    -0.264204    -0.261711    -0.258283    -0.253982    -0.248424    -0.241311    -0.232459    -0.221432    -0.208073    -0.192210    -0.173835    -0.153229   -0.130835   -0.107253   -0.083535   -0.060889   -0.040612   -0.024021  -0.012205 -0.001363 -3.629900e-05 -5.439190e-06
  -172.0         Y  6.366140e-06  6.229060e-06  6.094930e-06  5.963700e-06  5.835280e-06     0.825479     0.801717     0.778855     0.756946     0.735927     0.715740     0.696333     0.677659     0.659673     0.642336     0.625611     0.609466     0.593867     0.578789     0.564203    -0.278110    -0.274984    -0.273417    -0.270836    -0.267290    -0.262838    -0.257087    -0.249727    -0.240565    -0.229155    -0.215331    -0.198916    -0.179901    -0.158578   -0.135404   -0.111002   -0.086457   -0.063022   -0.042038   -0.024866  -0.012636 -0.001412 -3.762150e-05 -5.639400e-06
  -170.0         Y  6.598770e-06  6.456710e-06  6.317710e-06  6.181700e-06  6.048620e-06     0.854210     0.829623     0.805968     0.783299     0.761550     0.740663     0.720583     0.701261     0.682651     0.664713     0.647408     0.630701     0.614562     0.598960     0.583868    -0.287759    -0.284525    -0.282903    -0.280234    -0.276564    -0.271958    -0.266007    -0.258392    -0.248913    -0.237107    -0.222804    -0.205821    -0.186147    -0.164086   -0.140109   -0.114862   -0.089467   -0.065219   -0.043506   -0.025737  -0.013080 -0.001462 -3.898360e-05 -5.845640e-06
  -168.0         Y  6.838430e-06  6.691240e-06  6.547210e-06  6.406290e-06  6.268390e-06     0.883796     0.858360     0.833888     0.810436     0.787937     0.766329     0.745555     0.725566     0.706313     0.687755     0.669853     0.652570     0.635873     0.619732     0.604119    -0.297696    -0.294351    -0.292673    -0.289911    -0.286115    -0.281350    -0.275194    -0.267316    -0.257510    -0.245297    -0.230501    -0.212932    -0.192579    -0.169757   -0.144955   -0.118837   -0.092566   -0.067482   -0.045018   -0.026634  -0.013538 -0.001514 -4.038680e-05 -6.058110e-06
  -166.0         Y  7.085330e-06  6.932850e-06  6.783650e-06  6.637660e-06  6.494820e-06     0.914266     0.887956     0.862642     0.838385     0.815112     0.792761     0.771273     0.750596     0.730682     0.711486     0.692968     0.675090     0.657820     0.641124     0.624973    -0.307931    -0.304471    -0.302735    -0.299878    -0.295951    -0.291023    -0.284655    -0.276507    -0.266364    -0.253731    -0.238427    -0.220255    -0.199204    -0.175598   -0.149944   -0.122930   -0.095758   -0.069811   -0.046575   -0.027557  -0.014009 -0.001567 -4.183230e-05 -6.277010e-06
  -164.0         Y  7.339720e-06  7.181790e-06  7.027260e-06  6.876060e-06  6.728100e-06     0.945648     0.918437     0.892257     0.867169     0.843100     0.819983     0.797760     0.776375     0.755779     0.735926     0.716774     0.698285     0.680423     0.663155     0.646452    -0.318473    -0.314894    -0.313099    -0.310144    -0.306083    -0.300986    -0.294401    -0.285973    -0.275483    -0.262419    -0.246591    -0.227797    -0.206026    -0.181614   -0.155084   -0.127146   -0.099045   -0.072211   -0.048179   -0.028509  -0.014494 -0.001622 -4.332140e-05 -6.502540e-06
  -162.0         Y  7.601840e-06  7.438300e-06  7.278280e-06  7.121690e-06  6.968480e-06     0.977972     0.949833     0.922761     0.896817     0.871927     0.848023     0.825042     0.802928     0.781630     0.761100     0.741295     0.722175     0.703704     0.685848     0.668575    -0.329331    -0.325630    -0.323774    -0.320719    -0.316519    -0.311249    -0.304438    -0.295724    -0.284877    -0.271367    -0.254999    -0.235566    -0.213054    -0.187811   -0.160377   -0.131489   -0.102430   -0.074682   -0.049831   -0.029488  -0.014993 -0.001678 -4.485560e-05 -6.734930e-06
  -160.0         Y  7.871940e-06  7.702620e-06  7.536930e-06  7.374810e-06  7.216180e-06     1.011270     0.982174     0.954182     0.927357     0.901622     0.876905     0.853144     0.830279     0.808257     0.787030     0.766553     0.746783     0.727685     0.709222     0.691363    -0.340517    -0.336690    -0.334771    -0.331612    -0.327270    -0.321820    -0.314779    -0.305768    -0.294553    -0.280584    -0.263662    -0.243568    -0.220293    -0.194193   -0.165829   -0.135961   -0.105917   -0.077228   -0.051532   -0.030497  -0.015508 -0.001736 -4.643650e-05 -6.974390e-06
  -158.0         Y  8.150290e-06  7.975000e-06  7.803490e-06  7.635660e-06  7.471440e-06     1.045570     1.015490     0.986551     0.958818     0.932212     0.906659     0.882093     0.858455     0.835688     0.813742     0.792572     0.772134     0.752389     0.733301     0.714837    -0.352041    -0.348085    -0.346101    -0.342835    -0.338345    -0.332712    -0.325432    -0.316116    -0.304521    -0.290080    -0.272585    -0.251813    -0.227750    -0.200768   -0.171446   -0.140569   -0.109510   -0.079850   -0.053284   -0.031537  -0.016038 -0.001796 -4.806540e-05 -7.221170e-06
  -156.0         Y  8.437160e-06  8.255730e-06  8.078210e-06  7.904500e-06  7.734520e-06     1.080910     1.049810     1.019900     0.991231     0.963727     0.937312     0.911918     0.887483     0.863948     0.841262     0.819378     0.798250     0.777839     0.758108     0.739021    -0.363914    -0.359825    -0.357774    -0.354397    -0.349757    -0.343933    -0.336407    -0.326778    -0.314792    -0.299864    -0.281779    -0.260306    -0.235433    -0.207542   -0.177232   -0.145315   -0.113210   -0.082551   -0.055090   -0.032608  -0.016584 -0.001858 -4.974410e-05 -7.475510e-06
  -154.0         Y  8.732840e-06  8.545080e-06  8.361360e-06  8.181590e-06  8.005680e-06     1.117320     1.085180     1.054260     1.024630     0.996198     0.968896     0.942648     0.917391     0.893065     0.869616     0.846996     0.825158     0.804061     0.783667     0.763939    -0.376149    -0.371921    -0.369802    -0.366312    -0.361515    -0.355495    -0.347717    -0.337763    -0.325375    -0.309945    -0.291252    -0.269058    -0.243349    -0.214522   -0.183194   -0.150206   -0.117023   -0.085334   -0.056950   -0.033711  -0.017147 -0.001922 -5.147410e-05 -7.737660e-06
  -152.0         Y  9.037610e-06  8.843330e-06  8.653230e-06  8.467210e-06  8.285180e-06     1.154840     1.121620     1.089660     1.059040     1.029660     1.001440     0.974312     0.948208     0.923067     0.898833     0.875455     0.852885     0.831081     0.810003     0.789613    -0.388756    -0.384387    -0.382196    -0.378589    -0.373632    -0.367410    -0.359371    -0.349084    -0.336280    -0.320333    -0.301014    -0.278076    -0.251506    -0.221714   -0.189337   -0.155245   -0.120952   -0.088202   -0.058867   -0.034848  -0.017726 -0.001987 -5.325720e-05 -8.007880e-06
  -150.0         Y  9.351800e-06  9.150790e-06  8.954110e-06  8.761650e-06  8.573320e-06     1.193500     1.159180     1.126150     1.094500     1.064140     1.034980     1.006940     0.979966     0.953985     0.928940     0.904781     0.881457     0.858924     0.837142     0.816071    -0.401749    -0.397234    -0.394970    -0.391243    -0.386119    -0.379690    -0.371382    -0.360750    -0.347518    -0.331038    -0.311073    -0.287369    -0.259912    -0.229125   -0.195668   -0.160438   -0.125000   -0.091157   -0.060842   -0.036019  -0.018324 -0.002055 -5.509520e-05 -8.286440e-06
