   270.0         Y -0.003414 -0.003340 -0.003268 -0.003197 -0.003128    145.102000    132.807000    121.382000    110.776000   100.899000    91.675100    83.040300    74.941900    67.334700    60.180000    53.443900    47.097100    41.113300    35.469500    30.144600  -122.031000  -119.651000  -118.467000  -116.532000  -113.899000  -110.636000  -106.485000  -101.272000   -94.923500   -87.207500   -78.104900   -67.596200   -55.786400   -43.015100  -29.832600  -17.087000   -6.075540    1.872000    5.923560    6.307250   4.481710  0.701305  0.020223  0.003022
   272.0         Y -0.003350 -0.003277 -0.003206 -0.003137 -0.003069    140.902000    128.901000    117.750000    107.402000    97.766500    88.769000    80.348000    72.451300    65.034700    58.060200    51.494900    45.309700    39.479100    33.980400    28.793200  -119.006000  -116.679000  -115.522000  -113.630000  -111.056000  -107.867000  -103.811000   -98.716700   -92.513900   -84.976900   -76.088000   -65.829300   -54.304900   -41.847500  -28.994400  -16.572400   -5.844520    1.894480    5.833560    6.193850   4.398110  0.688140  0.019845  0.002966
   274.0         Y -0.003287 -0.003216 -0.003147 -0.003079 -0.003012    136.703000    124.990000    114.109000    104.013000    94.613700    85.839000    77.627900    69.929600    62.700500    55.903500    49.506200    43.480300    37.800900    32.445500    27.394300  -116.032000  -113.757000  -112.626000  -110.777000  -108.260000  -105.143000  -101.178000   -96.199800   -90.139100   -82.776500   -74.095700   -64.080800   -52.835100   -40.684800  -28.154800  -16.051100   -5.603800    1.927090    5.751910    6.085970   4.317410  0.675292  0.019474  0.002910
   276.0         Y -0.003226 -0.003156 -0.003088 -0.003021 -0.002956    132.510000    121.078000    110.461000    100.613000    91.446100    82.890200    74.885400    67.382000    60.337300    53.715000    47.483300    41.614400    36.083900    30.870000    25.953000  -113.109000  -110.885000  -109.779000  -107.970000  -105.510000  -102.463000   -98.587000   -93.721400   -87.799000   -80.606200   -72.128300   -62.351300   -51.377800   -39.527900  -27.314700  -15.524300   -5.354460    1.969000    5.678100    5.983330   4.239510  0.662753  0.019112  0.002856
   278.0         Y -0.003166 -0.003098 -0.003031 -0.002965 -0.002901    128.326000    117.171000    106.813000     97.207200    88.268600    79.927400    72.125400    64.813600    57.950300    51.499900    45.431200    39.717000    34.333400    29.259000    24.474500  -110.236000  -108.061000  -106.979000  -105.211000  -102.805000   -99.825900   -96.036900   -91.281200   -85.493600   -78.466300   -70.186300   -60.641400   -49.933900   -38.377800  -26.475300  -14.993200   -5.097510    2.019440    5.611600    5.885660   4.164300  0.650515  0.018757  0.002803
   280.0         Y -0.003107 -0.003040 -0.002974 -0.002910 -0.002847    124.157000    113.272000    103.168000     93.800400    85.085600    76.955400    69.352500    62.229100    55.544300    49.263000    43.354800    37.793000    32.554200    27.617300    22.963500  -107.412000  -105.284000  -104.226000  -102.497000  -100.145000   -97.231900   -93.527700   -88.878900   -83.222800   -76.356900   -68.269900   -58.951700   -48.504000   -37.235600  -25.637700  -14.458700   -4.833910    2.077640    5.551950    5.792720   4.091650  0.638570  0.018409  0.002751
   282.0         Y -0.003050 -0.002984 -0.002919 -0.002856 -0.002794    120.005000    109.385000     99.530800     90.396700    81.901600    73.978500    66.571300    59.633100    53.123700    47.008900    41.258700    35.847000    30.750800    25.949500    21.424700  -104.636000  -102.555000  -101.520000   -99.829400   -97.529200   -94.680600   -91.058800   -86.514400   -80.986400   -74.277900   -66.379300   -57.282500   -47.088800   -36.101900  -24.802900  -13.922000   -4.564570    2.142920    5.498660    5.704230   4.021480  0.626910  0.018069  0.002700
   284.0         Y -0.002994 -0.002929 -0.002865 -0.002804 -0.002743    115.875000    105.515000     95.905000     87.000100    78.720700    71.001000    63.786000    57.029800    50.693000    44.741900    39.147200    33.883300    28.927600    24.260000    19.862400  -101.908000   -99.872600   -98.860500   -97.206500   -94.956900   -92.171200   -88.630000   -84.187300   -78.784400   -72.229600   -64.514900   -55.634300   -45.689000   -34.977700  -23.971700  -13.383800   -4.290340    2.214580    5.451310    5.619980   3.953670  0.615528  0.017736  0.002650
   286.0         Y -0.002938 -0.002875 -0.002813 -0.002752 -0.002692    111.770000    101.665000     92.294400     83.614400    75.546700    68.026700    61.000700    54.423300    48.256200    42.466100    37.024400    31.906000    27.088800    22.552900    18.280600   -99.226700   -97.235800   -96.245800   -94.628000   -92.427800   -89.703600   -86.240900   -81.897600   -76.616600   -70.211900   -62.676900   -54.007500   -44.305100   -33.863700  -23.145100  -12.845300   -4.012040    2.291980    5.409440    5.539730   3.888120  0.604416  0.017410  0.002602
   288.0         Y -0.002884 -0.002822 -0.002761 -0.002701 -0.002643    107.692000     97.838100     88.702500     80.243200    72.383300    65.059500    58.219100    51.817500    45.817100    40.185500    34.894400    29.919200    25.238200    20.832000    16.683300   -96.591900   -94.644200   -93.675800   -92.093300   -89.941300   -87.277100   -83.891100   -79.644700   -74.483000   -68.224800   -60.865300   -52.402500   -42.937700   -32.760600  -22.323700  -12.307000   -3.730450    2.374510    5.372660    5.463250   3.824730  0.593566  0.017091  0.002554
   290.0         Y -0.002832 -0.002770 -0.002710 -0.002652 -0.002594    103.647000     94.037500     85.132600     76.889900    69.234100    62.102900    55.444700    49.216000    43.379600    37.903700    32.760700    27.926400    23.379600    19.101200    15.074200   -94.002700   -92.097200   -91.149900   -89.601900   -87.497000   -84.891400   -81.580300   -77.428700   -72.383300   -66.268300   -59.080400   -50.819600   -41.587300   -31.669000  -21.508400  -11.770000   -3.446290    2.461580    5.340580    5.390330   3.763420  0.582972  0.016779  0.002507
   292.0         Y -0.002780 -0.002720 -0.002661 -0.002603 -0.002547     99.634900     90.266300     81.587800     73.557700    66.102100    59.160200    52.681100    46.622100    40.946900    35.624100    30.626800    25.931300    21.516500    17.363900    13.456800   -91.458400   -89.594300   -88.667500   -87.153300   -85.094400   -82.546000   -79.308100   -75.249000   -70.317500   -64.342500   -57.322300   -49.259000   -40.254300   -30.589400  -20.700000  -11.234800   -3.160250    2.552640    5.312810    5.320760   3.704090  0.572626  0.016473  0.002461
   294.0         Y -0.002729 -0.002670 -0.002612 -0.002556 -0.002501     95.660000     86.527400     78.070900     70.249500    62.990600    56.234500    49.931300    44.039100    38.522300    33.350200    28.496200    23.937000    19.652200    15.623400    11.834300   -88.958600   -87.134800   -86.228200   -84.746900   -82.732900   -80.240500   -77.074100   -73.105600   -68.285300   -62.447200   -55.591100   -47.721100   -38.939100   -29.522600  -19.898900  -10.702200   -2.872980    2.647160    5.289010    5.254350   3.646650  0.562522  0.016174  0.002416
   296.0         Y -0.002679 -0.002621 -0.002565 -0.002509 -0.002455     91.724400     82.823400     74.584800     66.968200    59.902400    53.328800    47.198400    41.470100    36.109000    31.084900    26.371700    21.946700    17.789700    13.882800    10.210000   -86.502500   -84.718200   -83.831200   -82.382100   -80.412200   -77.974400   -74.878100   -70.998000   -66.286500   -60.582400   -53.886800   -46.206000   -37.642200   -28.468900  -19.105900  -10.172800   -2.585090    2.744650    5.268830    5.190910   3.591020  0.552653  0.015881  0.002372
   298.0         Y -0.002631 -0.002574 -0.002518 -0.002464 -0.002411     87.830600     79.156700     71.132000     63.716500    56.840300    50.445800    44.485100    38.917900    33.709700    28.831100    24.256500    19.963400    15.932100    12.145100     8.586600   -84.089600   -82.343900   -81.476100   -80.058600   -78.131700   -75.747500   -72.719600   -68.926100   -64.321100   -58.748000   -52.209500   -44.713900   -36.363700   -27.428800  -18.321400   -9.647280   -2.297150    2.844640    5.251940    5.130240   3.537110  0.543011  0.015594  0.002329
   300.0         Y -0.002583 -0.002527 -0.002473 -0.002419 -0.002367     83.980600     75.529700     67.715000     60.496800    53.806600    47.588100    41.794200    36.385100    31.327300    26.591600    22.153100    17.989800    14.082200    10.413100     6.967020   -81.719200   -80.011300   -79.162400   -77.775700   -75.890900   -73.559100   -70.598200   -66.889600   -62.388800   -56.943900   -50.559300   -43.245100   -35.104100   -26.402800  -17.546100   -9.126150   -2.009700    2.946680    5.238040    5.072190   3.484850  0.533591  0.015314  0.002287
   302.0         Y -0.002537 -0.002482 -0.002428 -0.002376 -0.002324     80.176700     71.944500     64.335800     57.311300    50.803900    44.758200    39.128000    33.874300    28.964100    24.369000    20.064300    16.028400    12.242400     8.689230     5.353830   -79.390900   -77.720000   -76.889500   -75.533000   -73.689500   -71.409000   -68.513700   -64.888100   -60.489400   -55.170100   -48.936200   -41.799600   -33.863500   -25.391200  -16.780300   -8.609940   -1.723250    3.050350    5.226840    5.016580   3.434160  0.524387  0.015039  0.002246
   304.0         Y -0.002491 -0.002437 -0.002384 -0.002333 -0.002282     76.420600     68.403100     60.996600     54.162300    47.834400    41.958300    36.488900    31.387800    26.622700    22.165600    17.992400    14.081800    10.415200     6.976080     3.749460   -77.104000   -75.469300   -74.657000   -73.330100   -71.526900   -69.296600   -66.465700   -62.921400   -58.622600   -53.426500   -47.340100   -40.377500   -32.642300   -24.394500  -16.024600   -8.099130   -1.438260    3.155260    5.218050    4.963260   3.384960  0.515392  0.014770  0.002205
   306.0         Y -0.002446 -0.002393 -0.002342 -0.002291 -0.002241     72.714100     64.907400     57.699400     51.051800    44.900000    39.190500    33.878900    28.927800    24.305100    19.983600    15.939600    12.152100     8.602990     5.275880     2.156190   -74.858000   -73.258900   -72.464200   -71.166300   -69.402800   -67.221700   -64.453800   -60.989100   -56.788400   -51.712800   -45.771100   -38.979000   -31.440600   -23.412800  -15.279400   -7.594180   -1.155190    3.261030    5.211410    4.912060   3.337190  0.506600  0.014506  0.002166
   308.0         Y -0.002402 -0.002351 -0.002300 -0.002250 -0.002201     69.058900     61.459000     54.445900     47.981600    42.002700    36.456800    31.300200    26.496200    22.013500    17.825200    13.908000    10.241600     6.807790     3.590760     0.576168   -72.652400   -71.088100   -70.310700   -69.041300   -67.316600   -65.183800   -62.477600   -59.091000   -54.986300   -50.029000   -44.229000   -37.604100   -30.258700   -22.446500  -14.544900   -7.095510   -0.874438    3.367310    5.206680    4.862840   3.290770  0.498005  0.014249  0.002127
   310.0         Y -0.002360 -0.002309 -0.002259 -0.002210 -0.002162     65.456400     58.059600     51.237700     44.953400    39.144200    33.758900    28.754600    24.095100    19.749800    15.692300    11.899700     8.352040     5.031600     1.922730    -0.988619   -70.486600   -68.956400   -68.196100   -66.954600   -65.267900   -63.182500   -60.536800   -57.226900   -53.216300   -48.374900   -42.713900   -36.252900   -29.096600   -21.495800  -13.821500   -6.603510   -0.596393    3.473770    5.203600    4.815470   3.245650  0.489602  0.013996  0.002089
   312.0         Y -0.002318 -0.002267 -0.002218 -0.002170 -0.002123     61.908100     54.710600     48.076500     41.968700    36.326300    31.098600    26.243700    21.726100    17.515800    13.586700     9.916450     6.485420     3.276280     0.273624    -2.536310   -68.360100   -66.863400   -66.119900   -64.905700   -63.256300   -61.217300   -58.631100   -55.396300   -51.478100   -46.750300   -41.225600   -34.925300   -27.954500   -20.561000  -13.109700   -6.118510   -0.321409    3.580110    5.201970    4.769810   3.201750  0.481385  0.013749  0.002052
   314.0         Y -0.002276 -0.002227 -0.002179 -0.002132 -0.002086     58.415000     51.413200     44.963500     39.029100    33.550300    28.477400    23.769200    19.390900    15.313000    11.510000     7.959880     4.643400     1.543530    -1.354830    -4.065180   -66.272500   -64.808700   -64.081500   -62.894100   -61.281400   -59.288000   -56.760000   -53.598900   -49.771400   -45.155100   -39.764100   -33.621500   -26.832500   -19.642300  -12.409500   -5.640860   -0.049819    3.686030    5.201560    4.725740   3.159030  0.473349  0.013507  0.002015
   316.0         Y -0.002236 -0.002188 -0.002140 -0.002094 -0.002049     54.978500     48.168800     41.900000     36.135900    30.817600    25.896600    21.332400    17.090900    13.143000     9.463770     6.031590     2.827540    -0.165060    -2.961030    -5.573620   -64.223100   -62.791600   -62.080500   -60.919500   -59.342700   -57.394100   -54.923300   -51.834600   -48.096000   -43.589100   -38.329300   -32.341200   -25.730600   -18.739800  -11.721300   -5.170830    0.218074    3.791260    5.202190    4.683130   3.117410  0.465488  0.013269  0.001980
   318.0         Y -0.002197 -0.002149 -0.002103 -0.002057 -0.002013     51.599500     44.978300     38.887200     33.290100    28.129500    23.357700    18.934800    14.827500    11.007200     7.449440     4.132990     1.039290    -1.848020    -4.543500    -7.060150   -62.211600   -60.811700   -60.116400   -58.981300   -57.439900   -55.535200   -53.120600   -50.102900   -46.451600   -42.052100   -36.921000   -31.084600   -24.649000   -17.853600  -11.045200   -4.708710    0.481988    3.895570    5.203650    4.641870   3.076840  0.457797  0.013037  0.001945
   320.0         Y -0.002158 -0.002111 -0.002066 -0.002021 -0.001977     48.278800     41.842900     35.926100     30.493000    25.487200    20.861700    16.577500    12.601900     8.906850     5.468300     2.265420    -0.720001    -3.504020    -6.100900    -8.523400   -60.237300   -58.868700   -58.188900   -57.079200   -55.572400   -53.710800   -51.351400   -48.403500   -44.837900   -40.543900   -35.539200   -29.851600   -23.587700   -16.984000  -10.381600   -4.254740    0.741664    3.998700    5.205780    4.601860   3.037280  0.450271  0.012810  0.001910
   322.0         Y -0.002120 -0.002074 -0.002029 -0.001986 -0.001943     45.017400     38.763200     33.017600     27.745600    22.891600    18.409700    14.261700    10.415300     6.843130     3.521520     0.430063    -2.449130    -5.131800    -7.631960    -9.962110   -58.300000   -56.961900   -56.297400   -55.212600   -53.740000   -51.920800   -49.615600   -46.736100   -43.254800   -39.064300   -34.183600   -28.642200   -22.546600   -16.130900   -9.730470   -3.809130    0.996864    4.100450    5.208410    4.562990   2.998670  0.442906  0.012587  0.001877
   324.0         Y -0.002083 -0.002038 -0.001994 -0.001951 -0.001909     41.815900     35.740100     30.162600     25.048600    20.343600    16.002700    11.988300     8.268730     4.817080     1.610200    -1.371970    -4.146970    -6.730250    -9.135550   -11.375100   -56.399000   -55.091000   -54.441400   -53.381300   -51.942100   -50.164500   -47.912600   -45.100500   -41.701800   -37.613000   -32.854200   -27.456100   -21.525800   -15.294500   -9.092050   -3.372090    1.247370    4.200610    5.211390    4.525160   2.960960  0.435696  0.012369  0.001844
   326.0         Y -0.002047 -0.002002 -0.001959 -0.001917 -0.001875     38.674800     32.774300     27.361700     22.402800    17.844200    13.641600     9.758210     6.163050     2.829640    -0.264715    -3.139700    -5.812510    -8.298330   -10.610600   -12.761400   -54.533900   -53.255400   -52.620600   -51.584600   -50.178400   -48.441800   -46.242200   -43.496200   -40.178800   -36.189900   -31.550700   -26.293400   -20.525200   -14.474800   -8.466440   -2.943780    1.492990    4.299000    5.214560    4.488290   2.924110  0.428638  0.012155  0.001812
   328.0         Y -0.002011 -0.001968 -0.001925 -0.001883 -0.001843     35.594800     29.866300     24.615700     19.809000    15.393900    11.327000     7.572250     4.099100     0.881667    -2.102330    -4.872210    -7.444850    -9.835120   -12.056200   -14.120000   -52.704300   -51.454900   -50.834600   -49.822300   -48.448400   -46.752100   -44.603900   -41.923000   -38.685500   -34.794800   -30.273000   -25.154000   -19.544900   -13.671900   -7.853740   -2.524360    1.733550    4.395450    5.217810    4.452280   2.888070  0.421726  0.011945  0.001780
   330.0         Y -0.001976 -0.001933 -0.001892 -0.001851 -0.001811     32.576300     27.016700     21.925000     17.267700    12.993500     9.059750     5.431090     2.077630    -1.026080    -3.901880    -6.568720    -9.043150   -11.339800   -13.471500   -15.450000   -50.909600   -49.688900   -49.082800   -48.093800   -46.751800   -45.095100   -42.997500   -40.380600   -37.221600   -33.427300   -29.021000   -24.037700   -18.584800   -12.885700   -7.254040   -2.113960    1.968880    4.489800    5.220990    4.417060   2.852800  0.414956  0.011740  0.001749
   332.0         Y -0.001942 -0.001900 -0.001859 -0.001819 -0.001779     29.619600     24.225800     19.290100     14.779500    10.643400     6.840330     3.335370     0.099269    -2.892930    -5.662660    -8.228500   -10.606700   -12.811500   -14.855800   -16.750700   -49.149500   -47.956900   -47.364900   -46.398900   -45.088200   -43.470400   -41.422600   -38.868500   -35.786700   -32.087300   -27.794400   -22.944400   -17.644800   -12.116300   -6.667410   -1.712700    2.198840    4.581920    5.224000    4.382550   2.818250  0.408324  0.011539  0.001719
   334.0         Y -0.001909 -0.001867 -0.001827 -0.001787 -0.001749     26.725000     21.494000     16.711500     12.344700     8.344250     4.669250     1.285610    -1.835420    -4.718300    -7.384060    -9.850920   -12.134800   -14.249800   -16.208200   -18.021300   -47.423600   -46.258600   -45.680400   -44.737000   -43.457100   -41.877600   -39.878800   -37.386600   -34.380700   -30.774400   -26.593000   -21.873900   -16.724800   -11.363700   -6.093880   -1.320670    2.423310    4.671660    5.226730    4.348680   2.784400  0.401827  0.011342  0.001689
   336.0         Y -0.001876 -0.001835 -0.001795 -0.001756 -0.001718     23.892800     18.821500     14.189300      9.963720     6.096280     2.546930    -0.717749    -3.725960    -6.501690    -9.065560   -11.435400   -13.627000   -15.653800   -17.528300   -19.261300   -45.731300   -44.593600   -44.028900   -43.107800   -41.858200   -40.316400   -38.365800   -35.934400   -33.003100   -29.488500   -25.416600   -20.826200   -15.824700   -10.627800   -5.533510   -0.937962    2.642170    4.758910    5.229070    4.315370   2.751210  0.395459  0.011149  0.001660
   338.0         Y -0.001843 -0.001804 -0.001765 -0.001726 -0.001689     21.122900     16.208500     11.723900      7.636800     3.899840     0.473725    -2.674320    -5.571940    -8.242670   -10.706700   -12.981600   -15.082600   -17.023300   -18.815600   -20.470100   -44.072200   -42.961400   -42.410100   -41.510800   -40.291100   -38.786400   -36.883200   -34.511700   -31.653800   -28.229400   -24.265100   -19.801000   -14.944500    -9.908680   -4.986290   -0.564630    2.855330    4.843580    5.230940    4.282570   2.718640  0.389218  0.010959  0.001632
   340.0         Y -0.001812 -0.001773 -0.001734 -0.001697 -0.001660     18.415600     13.655200      9.315320      5.364150     1.755170    -1.550110    -4.583810    -7.373050    -9.940880   -12.307100   -14.488900   -16.501400   -18.357600   -20.069400   -21.647300   -42.446000   -41.361600   -40.823400   -39.945700   -38.755400   -37.287300   -35.430700   -33.118100   -30.332500   -26.996600   -23.138200   -18.798200   -14.084100    -9.206160   -4.452230   -0.200729    3.062700    4.925560    5.232250    4.250220   2.686650  0.383099  0.010774  0.001604
   342.0         Y -0.001781 -0.001742 -0.001705 -0.001668 -0.001632     15.770800     11.161600      6.963750      3.145910    -0.337554    -3.524350    -6.445980    -9.129010   -11.596000   -13.866500   -15.957200   -17.882900   -19.656500   -21.289600   -22.792300   -40.852200   -39.793800   -39.268600   -38.412100   -37.250800   -35.818600   -34.007900   -31.753300   -29.038800   -25.790100   -22.035700   -17.817700   -13.243300    -8.520220   -3.931320    0.153709    3.264220    5.004760    5.232930    4.218260   2.655220  0.377099  0.010592  0.001576
   344.0         Y -0.001751 -0.001713 -0.001676 -0.001639 -0.001604     13.188500      8.727650      4.669210      0.982148    -2.378230    -5.448880    -8.260670   -10.839600   -13.207900   -15.384600   -17.386100   -19.226900   -20.919700   -22.475700   -23.905000   -39.290300   -38.257600   -37.745200   -36.909600   -35.776700   -34.380000   -32.614500   -30.416900   -27.772400   -24.609400   -20.957300   -16.859100   -12.421900    -7.850780   -3.423540    0.498659    3.459830    5.081130    5.232910    4.186640   2.624320  0.371215  0.010413  0.001550
   346.0         Y -0.001721 -0.001684 -0.001647 -0.001612 -0.001577     10.668500      6.353330      2.431670     -1.127120    -4.366800    -7.323600   -10.027800   -12.504800   -14.776300   -16.861200   -18.775400   -20.533100   -22.146800   -23.627500   -24.985000   -37.760100   -36.752600   -36.252800   -35.437800   -34.333000   -32.971100   -31.250200   -29.108800   -26.533000   -23.454400   -19.902900   -15.922500   -11.619900    -7.197760   -2.928840    0.834114    3.649480    5.154590    5.232120    4.155320   2.593920  0.365443  0.010238  0.001523
   348.0         Y -0.001692 -0.001655 -0.001619 -0.001584 -0.001550      8.210760      4.038510      0.251048     -3.181920    -6.303280    -9.148490   -11.747200   -14.124300   -16.301200   -18.296200   -20.124900   -21.801400   -23.337800   -24.744800   -26.032100   -36.261100   -35.278500   -34.791000   -33.996300   -32.919200   -31.591600   -29.914500   -27.828400   -25.320500   -22.324900   -18.872300   -15.007500   -10.837200    -6.561060   -2.447190    1.160070    3.833150    5.225080    5.230500    4.124250   2.564000  0.359780  0.010067  0.001497
   350.0         Y -0.001663 -0.001627 -0.001592 -0.001557 -0.001524      5.815010      1.783050     -1.872770     -5.182370    -8.187730   -10.923600   -13.419000   -15.698400   -17.782600   -19.689500   -21.434700   -23.031700   -24.492400   -25.827400   -27.046100   -34.792900   -33.834800   -33.359600   -32.584800   -31.534900   -30.241200   -28.607300   -26.575600   -24.134400   -21.220400   -17.865100   -14.114000   -10.073400    -5.940570   -1.978510    1.476560    4.010800    5.292580    5.228010    4.093380   2.534520  0.354222  0.009899  0.001472
   352.0         Y -0.001635 -0.001600 -0.001565 -0.001531 -0.001498      3.481010     -0.413291     -3.939970     -7.128590   -10.020300   -12.649000   -15.043200   -17.226800   -19.220300   -21.041200   -22.704600   -24.223900   -25.610600   -26.875300   -28.027000   -33.355100   -32.421100   -31.958000   -31.202900   -30.179800   -28.919400   -27.328100   -25.350000   -22.974400   -20.140800   -16.881100   -13.241700    -9.328590    -5.336180   -1.522750    1.783580    4.182430    5.357020    5.224610    4.062690   2.505470  0.348768  0.009734  0.001447
   354.0         Y -0.001608 -0.001573 -0.001539 -0.001505 -0.001473      1.208470     -2.550750     -5.950770     -9.020780   -11.801000   -14.324800   -16.619900   -18.709800   -20.614500   -22.351200   -23.934600   -25.377900   -26.692500   -27.888400   -28.974700   -31.947400   -31.037200   -30.585900   -29.850200   -28.853600   -27.626000   -26.076600   -24.151400   -21.840400   -19.085800   -15.920200   -12.390500    -8.602490    -4.747770   -1.079810    2.081190    4.348020    5.418400    5.220240    4.032130   2.476830  0.343413  0.009572  0.001423
   356.0         Y -0.001581 -0.001546 -0.001513 -0.001480 -0.001448     -1.002950     -4.629640     -7.905440    -10.859200   -13.530200   -15.951200   -18.149200   -20.147400   -21.965300   -23.619600   -25.124900   -26.493900   -27.737900   -28.866700   -29.889100   -30.569300   -29.682600   -29.243000   -28.526500   -27.555900   -26.360700   -24.852500   -22.979300   -20.731900   -18.055200   -14.982000   -11.560200    -7.894960    -4.175200   -0.649631    2.369420    4.507600    5.476680    5.214880    4.001680   2.448570  0.338155  0.009413  0.001399
   358.0         Y -0.001554 -0.001521 -0.001488 -0.001455 -0.001424     -3.153630     -6.650290     -9.804270    -12.644000   -15.208100   -17.528300   -19.631500   -21.539900   -23.272800   -24.846500   -26.275500   -27.572000   -28.747000   -29.810200   -30.770300   -29.220600   -28.357000   -27.928900   -27.231200   -26.286300   -25.123000   -23.655400   -21.833500   -19.648800   -17.048600   -14.066400   -10.750600    -7.205800    -3.618340   -0.232097    2.648330    4.661170    5.531850    5.208500    3.971310   2.420680  0.332992  0.009258  0.001376
   360.0         Y -0.001528 -0.001495 -0.001463 -0.001431 -0.001400     -5.243970     -8.613080    -11.647600    -14.375700   -16.834900   -19.056600   -21.066700   -22.887400   -24.537200   -26.032200   -27.386500   -28.612100   -29.719900   -30.719100   -31.618400   -27.900800   -27.060000   -26.643300   -25.964200   -25.044600   -23.912700   -22.485200   -20.713600   -18.590600   -16.065800   -13.173000    -9.961350    -6.534850    -3.077040    0.172889    2.917970    4.808750    5.583900    5.201080    3.940990   2.393130  0.327920  0.009105  0.001353
   362.0         Y -0.001503 -0.001470 -0.001438 -0.001407 -0.001377     -7.274410    -10.518400    -13.435900    -16.054500   -18.411100   -20.536200   -22.455400   -24.190100   -25.758700   -27.176800   -28.458200   -29.614600   -30.656700   -31.593500   -32.433500   -26.609600   -25.791300   -25.385800   -24.725000   -23.830300   -22.729400   -21.341300   -19.619500   -17.557200   -15.106500   -12.301700    -9.192360    -5.881920    -2.551170    0.565439    3.178430    4.950380    5.632830    5.192590    3.910700   2.365920  0.322937  0.008955  0.001330
   364.0         Y -0.001478 -0.001446 -0.001414 -0.001384 -0.001354     -9.245440    -12.366700    -15.169400    -17.680800   -19.936900   -21.967500   -23.797700   -25.448400   -26.937600   -28.280600   -29.490700   -30.579600   -31.557600   -32.433600   -33.215700   -25.346700   -24.550600   -24.156100   -23.513300   -22.643300   -21.572800   -20.223600   -18.550700   -16.548200   -14.170500   -11.452200    -8.443370    -5.246820    -2.040550    0.945670    3.429770    5.086080    5.678650    5.183020    3.880420   2.339020  0.318042  0.008808  0.001308
   366.0         Y -0.001453 -0.001422 -0.001391 -0.001361 -0.001331    -11.157500    -14.158500    -16.848700    -19.255000   -21.412700   -23.350900   -25.094000   -26.662600   -28.074200   -29.343800   -30.484400   -31.507400   -32.422800   -33.239400   -33.965200   -24.111800   -23.337500   -22.953800   -22.328900   -21.483000   -20.442600   -19.131800   -17.507100   -15.563500   -13.257500   -10.624300    -7.714170    -4.629360    -1.545020    1.313710    3.672070    5.215920    5.721360    5.172360    3.850130   2.312420  0.313230  0.008663  0.001286
   368.0         Y -0.001429 -0.001398 -0.001368 -0.001338 -0.001309    -13.011300    -15.894300    -18.474200    -20.777600   -22.838900   -24.686700   -26.344700   -27.833000   -29.168800   -30.366700   -31.439500   -32.398200   -33.252600   -34.011400   -34.682200   -22.904400   -22.151600   -21.778700   -21.171300   -20.349300   -19.338600   -18.065400   -16.488200   -14.602600   -12.367200    -9.817660    -7.004530    -4.029340    -1.064440    1.669680    3.905440    5.339920    5.760980    5.160590    3.819810   2.286110  0.308501  0.008521  0.001265
   370.0         Y -0.001406 -0.001375 -0.001345 -0.001316 -0.001288    -14.807200    -17.574500    -20.046400    -22.249100   -24.216100   -25.975400   -27.550200   -28.960100   -30.221800   -31.349800   -32.356300   -33.252300   -34.047300   -34.749700   -35.367100   -21.724300   -20.992800   -20.630400   -20.040300   -19.241900   -18.260300   -17.024300   -15.493900   -13.665300   -11.499400    -9.032100    -6.314230    -3.446560    -0.598611    2.013720    4.129970    5.458160    5.797530    5.147720    3.789450   2.260070  0.303851  0.008382  0.001244
   372.0         Y -0.001382 -0.001352 -0.001323 -0.001294 -0.001266    -16.545800    -19.199800    -21.565900    -23.669900   -25.544700   -27.217400   -28.710900   -30.044200   -31.233600   -32.293300   -33.235200   -34.070100   -34.807200   -35.454700   -36.020000   -20.571100   -19.860600   -19.508600   -18.935500   -18.160300   -17.207500   -16.008200   -14.523800   -12.751300   -10.653900    -8.267370    -5.643040    -2.880810    -0.147371    2.345980    4.345750    5.570700    5.831040    5.133740    3.759040   2.234300  0.299279  0.008246  0.001223
   374.0         Y -0.001360 -0.001330 -0.001301 -0.001273 -0.001245    -18.227800    -20.770700    -23.033100    -25.040600   -26.825100   -28.413300   -29.827200   -31.085700   -32.204600   -33.197600   -34.076600   -34.851900   -35.532600   -36.126700   -36.641300   -19.444600   -18.754700   -18.413000   -17.856700   -17.104400   -16.179900   -15.016700   -13.577600   -11.860500    -9.830280    -7.523210    -4.990730    -2.331890     0.289463    2.666590    4.552900    5.677590    5.861530    5.118660    3.728560   2.208780  0.294784  0.008112  0.001203
   376.0         Y -0.001337 -0.001308 -0.001280 -0.001252 -0.001225    -19.853800    -22.287800    -24.448800    -26.361700   -28.058000   -29.563500   -30.899800   -32.085200   -33.135200   -34.063300   -34.880900   -35.598200   -36.223900   -36.766000   -37.231400   -18.344500   -17.674900   -17.343300   -16.803600   -16.073800   -15.177200   -14.049500   -12.655200   -10.992400    -9.028360    -6.799370    -4.357060    -1.799600     0.712073    2.975720    4.751530    5.778920    5.889040    5.102480    3.698020   2.183500  0.290362  0.007980  0.001183
   378.0         Y -0.001315 -0.001287 -0.001259 -0.001232 -0.001205    -21.424400    -23.751800    -25.813400    -27.633900   -29.243800   -30.668500   -31.928900   -33.043000   -34.025900   -34.890700   -35.648500   -36.309200   -36.881500   -37.373000   -37.790500   -17.270300   -16.620800   -16.299300   -15.775800   -15.068200   -14.199200   -13.106500   -11.756100   -10.146800    -8.247880    -6.095620    -3.741820    -1.283700     1.120650    3.273520    4.941770    5.874760    5.913600    5.085210    3.667390   2.158450  0.286012  0.007850  0.001164
