   444.0         X  0.002981  0.002968  0.002955  0.002942  0.002929   0.393810   0.391546   0.389289   0.387053   0.384835   0.382637   0.380457   0.378295   0.376152   0.374027   0.371919   0.369829   0.367756   0.365700   0.363660 -0.029331 -0.029255 -0.029216 -0.029152 -0.029062 -0.028947 -0.028795 -0.028595 -0.028335 -0.027995 -0.027555 -0.026990 -0.026269 -0.025361 -0.024234 -0.022851 -0.021200 -0.019283 -0.017126 -0.014780 -0.012358 -0.007351 -0.003409 -0.002319
   446.0         X  0.002947  0.002934  0.002921  0.002908  0.002895   0.389258   0.387020   0.384790   0.382579   0.380387   0.378214   0.376059   0.373923   0.371804   0.369703   0.367620   0.365554   0.363505   0.361472   0.359457 -0.028992 -0.028917 -0.028879 -0.028815 -0.028726 -0.028613 -0.028463 -0.028265 -0.028008 -0.027672 -0.027237 -0.026678 -0.025965 -0.025068 -0.023954 -0.022587 -0.020955 -0.019061 -0.016928 -0.014609 -0.012215 -0.007266 -0.003370 -0.002292
   448.0         X  0.002913  0.002900  0.002887  0.002875  0.002862   0.384771   0.382558   0.380354   0.378168   0.376001   0.373853   0.371723   0.369612   0.367517   0.365441   0.363382   0.361339   0.359314   0.357305   0.355312 -0.028658 -0.028584 -0.028546 -0.028483 -0.028395 -0.028283 -0.028135 -0.027939 -0.027685 -0.027353 -0.026923 -0.026371 -0.025666 -0.024779 -0.023678 -0.022327 -0.020713 -0.018841 -0.016733 -0.014441 -0.012074 -0.007182 -0.003331 -0.002265
   450.0         X  0.002879  0.002867  0.002854  0.002842  0.002829   0.380346   0.378159   0.375980   0.373820   0.371678   0.369554   0.367449   0.365361   0.363291   0.361239   0.359203   0.357184   0.355182   0.353196   0.351227 -0.028329 -0.028255 -0.028218 -0.028155 -0.028069 -0.027958 -0.027811 -0.027618 -0.027367 -0.027038 -0.026614 -0.026068 -0.025371 -0.024494 -0.023406 -0.022070 -0.020475 -0.018624 -0.016541 -0.014275 -0.011936 -0.007099 -0.003292 -0.002239
   452.0         X  0.002846  0.002834  0.002821  0.002809  0.002797   0.375984   0.373822   0.371668   0.369532   0.367415   0.365316   0.363235   0.361171   0.359125   0.357095   0.355083   0.353087   0.351108   0.349145   0.347198 -0.028004 -0.027931 -0.027894 -0.027833 -0.027747 -0.027638 -0.027493 -0.027301 -0.027053 -0.026728 -0.026309 -0.025769 -0.025080 -0.024214 -0.023137 -0.021817 -0.020241 -0.018411 -0.016351 -0.014111 -0.011799 -0.007018 -0.003255 -0.002214
   454.0         X  0.002813  0.002801  0.002789  0.002777  0.002765   0.371683   0.369545   0.367416   0.365305   0.363212   0.361137   0.359079   0.357039   0.355016   0.353010   0.351021   0.349048   0.347091   0.345151   0.343226 -0.027684 -0.027612 -0.027575 -0.027515 -0.027430 -0.027322 -0.027178 -0.026989 -0.026744 -0.026423 -0.026008 -0.025474 -0.024793 -0.023937 -0.022873 -0.021568 -0.020009 -0.018200 -0.016164 -0.013949 -0.011664 -0.006938 -0.003217 -0.002188
   456.0         X  0.002781  0.002769  0.002757  0.002745  0.002733   0.367442   0.365329   0.363224   0.361137   0.359068   0.357016   0.354982   0.352965   0.350965   0.348982   0.347016   0.345065   0.343131   0.341213   0.339310 -0.027368 -0.027297 -0.027261 -0.027201 -0.027117 -0.027010 -0.026868 -0.026681 -0.026439 -0.026122 -0.025711 -0.025184 -0.024511 -0.023664 -0.022612 -0.021322 -0.019781 -0.017993 -0.015980 -0.013790 -0.011531 -0.006858 -0.003181 -0.002163
   458.0         X  0.002750  0.002738  0.002726  0.002714  0.002702   0.363260   0.361171   0.359090   0.357027   0.354981   0.352953   0.350942   0.348948   0.346971   0.345011   0.343066   0.341138   0.339226   0.337329   0.335448 -0.027057 -0.026987 -0.026951 -0.026891 -0.026809 -0.026703 -0.026563 -0.026378 -0.026138 -0.025825 -0.025419 -0.024897 -0.024232 -0.023395 -0.022355 -0.021079 -0.019556 -0.017788 -0.015798 -0.013633 -0.011399 -0.006780 -0.003144 -0.002139
   460.0         X  0.002718  0.002707  0.002695  0.002683  0.002671   0.359137   0.357072   0.355014   0.352974   0.350952   0.348946   0.346958   0.344987   0.343033   0.341094   0.339172   0.337266   0.335375   0.333500   0.331640 -0.026750 -0.026680 -0.026645 -0.026586 -0.026505 -0.026400 -0.026261 -0.026079 -0.025842 -0.025531 -0.025131 -0.024615 -0.023957 -0.023129 -0.022101 -0.020840 -0.019334 -0.017586 -0.015618 -0.013479 -0.011270 -0.006703 -0.003109 -0.002114
   462.0         X  0.002688  0.002676  0.002664  0.002653  0.002641   0.355071   0.353029   0.350994   0.348978   0.346978   0.344996   0.343030   0.341081   0.339149   0.337232   0.335332   0.333447   0.331578   0.329724   0.327885 -0.026447 -0.026378 -0.026344 -0.026285 -0.026205 -0.026101 -0.025964 -0.025784 -0.025549 -0.025243 -0.024846 -0.024336 -0.023686 -0.022867 -0.021851 -0.020604 -0.019115 -0.017387 -0.015442 -0.013326 -0.011142 -0.006627 -0.003074 -0.002090
   464.0         X  0.002657  0.002646  0.002634  0.002623  0.002611   0.351061   0.349042   0.347031   0.345037   0.343060   0.341100   0.339156   0.337229   0.335319   0.333424   0.331545   0.329681   0.327833   0.326000   0.324182 -0.026149 -0.026081 -0.026046 -0.025989 -0.025909 -0.025807 -0.025671 -0.025493 -0.025261 -0.024958 -0.024566 -0.024062 -0.023419 -0.022609 -0.021604 -0.020372 -0.018899 -0.017191 -0.015267 -0.013176 -0.011017 -0.006553 -0.003039 -0.002067
   466.0         X  0.002627  0.002616  0.002604  0.002593  0.002582   0.347107   0.345110   0.343122   0.341150   0.339195   0.337257   0.335336   0.333431   0.331542   0.329668   0.327810   0.325968   0.324141   0.322328   0.320531 -0.025854 -0.025787 -0.025753 -0.025696 -0.025617 -0.025516 -0.025382 -0.025205 -0.024977 -0.024677 -0.024289 -0.023791 -0.023155 -0.022355 -0.021361 -0.020142 -0.018687 -0.016997 -0.015095 -0.013027 -0.010893 -0.006479 -0.003005 -0.002044
   468.0         X  0.002598  0.002586  0.002575  0.002564  0.002553   0.343207   0.341233   0.339267   0.337317   0.335384   0.333468   0.331568   0.329685   0.327817   0.325964   0.324127   0.322305   0.320499   0.318707   0.316929 -0.025564 -0.025498 -0.025464 -0.025408 -0.025330 -0.025229 -0.025097 -0.024923 -0.024696 -0.024400 -0.024016 -0.023524 -0.022895 -0.022104 -0.021121 -0.019916 -0.018477 -0.016806 -0.014926 -0.012881 -0.010770 -0.006406 -0.002971 -0.002021
   470.0         X  0.002569  0.002557  0.002546  0.002535  0.002524   0.339361   0.337409   0.335465   0.333537   0.331626   0.329731   0.327853   0.325990   0.324143   0.322311   0.320495   0.318693   0.316907   0.315135   0.313378 -0.025278 -0.025212 -0.025179 -0.025123 -0.025046 -0.024947 -0.024816 -0.024643 -0.024420 -0.024126 -0.023747 -0.023260 -0.022638 -0.021856 -0.020885 -0.019693 -0.018270 -0.016618 -0.014759 -0.012737 -0.010649 -0.006334 -0.002938 -0.001998
   472.0         X  0.002540  0.002529  0.002518  0.002507  0.002496   0.335567   0.333638   0.331715   0.329809   0.327919   0.326046   0.324188   0.322346   0.320520   0.318708   0.316912   0.315131   0.313365   0.311612   0.309875 -0.024995 -0.024930 -0.024897 -0.024842 -0.024766 -0.024668 -0.024539 -0.024368 -0.024147 -0.023857 -0.023482 -0.023000 -0.022385 -0.021612 -0.020651 -0.019473 -0.018066 -0.016432 -0.014594 -0.012594 -0.010530 -0.006263 -0.002905 -0.001976
   474.0         X  0.002512  0.002501  0.002490  0.002479  0.002468   0.331826   0.329918   0.328017   0.326132   0.324263   0.322410   0.320573   0.318752   0.316946   0.315155   0.313379   0.311617   0.309871   0.308138   0.306420 -0.024717 -0.024653 -0.024620 -0.024566 -0.024490 -0.024393 -0.024265 -0.024096 -0.023878 -0.023591 -0.023220 -0.022744 -0.022136 -0.021371 -0.020421 -0.019256 -0.017864 -0.016249 -0.014431 -0.012454 -0.010413 -0.006194 -0.002872 -0.001954
   476.0         X  0.002484  0.002473  0.002462  0.002451  0.002441   0.328136   0.326249   0.324369   0.322505   0.320657   0.318825   0.317008   0.315207   0.313421   0.311650   0.309894   0.308152   0.306424   0.304711   0.303012 -0.024442 -0.024379 -0.024346 -0.024293 -0.024218 -0.024122 -0.023996 -0.023829 -0.023612 -0.023329 -0.022962 -0.022491 -0.021890 -0.021133 -0.020194 -0.019042 -0.017666 -0.016068 -0.014271 -0.012315 -0.010297 -0.006125 -0.002840 -0.001932
   478.0         X  0.002456  0.002445  0.002435  0.002424  0.002414   0.324496   0.322630   0.320770   0.318927   0.317100   0.315288   0.313492   0.311710   0.309944   0.308193   0.306456   0.304734   0.303025   0.301331   0.299650 -0.024171 -0.024108 -0.024076 -0.024023 -0.023949 -0.023855 -0.023730 -0.023564 -0.023350 -0.023070 -0.022708 -0.022242 -0.021647 -0.020899 -0.019970 -0.018831 -0.017470 -0.015890 -0.014112 -0.012179 -0.010183 -0.006057 -0.002809 -0.001910
   480.0         X  0.002429  0.002418  0.002408  0.002397  0.002387   0.320905   0.319060   0.317221   0.315398   0.313591   0.311799   0.310023   0.308261   0.306515   0.304783   0.303065   0.301362   0.299672   0.297997   0.296335 -0.023904 -0.023842 -0.023810 -0.023758 -0.023684 -0.023591 -0.023467 -0.023304 -0.023092 -0.022815 -0.022457 -0.021996 -0.021408 -0.020668 -0.019749 -0.018622 -0.017276 -0.015715 -0.013956 -0.012044 -0.010070 -0.005990 -0.002778 -0.001889
   482.0         X  0.002402  0.002392  0.002381  0.002371  0.002360   0.317364   0.315538   0.313720   0.311917   0.310130   0.308358   0.306601   0.304859   0.303132   0.301419   0.299720   0.298035   0.296365   0.294708   0.293064 -0.023640 -0.023578 -0.023547 -0.023495 -0.023423 -0.023331 -0.023208 -0.023047 -0.022837 -0.022563 -0.022209 -0.021753 -0.021172 -0.020440 -0.019531 -0.018417 -0.017086 -0.015541 -0.013802 -0.011911 -0.009959 -0.005924 -0.002747 -0.001868
   484.0         X  0.002376  0.002365  0.002355  0.002345  0.002334   0.313870   0.312064   0.310266   0.308483   0.306716   0.304963   0.303226   0.301503   0.299794   0.298100   0.296420   0.294754   0.293102   0.291463   0.289837 -0.023380 -0.023319 -0.023288 -0.023237 -0.023165 -0.023074 -0.022953 -0.022793 -0.022586 -0.022315 -0.021964 -0.021514 -0.020939 -0.020215 -0.019316 -0.018214 -0.016898 -0.015370 -0.013650 -0.011780 -0.009850 -0.005858 -0.002717 -0.001848
   486.0         X  0.002350  0.002339  0.002329  0.002319  0.002309   0.310423   0.308637   0.306859   0.305095   0.303347   0.301614   0.299896   0.298192   0.296502   0.294826   0.293165   0.291517   0.289883   0.288262   0.286654 -0.023123 -0.023063 -0.023033 -0.022982 -0.022911 -0.022821 -0.022701 -0.022543 -0.022338 -0.022070 -0.021723 -0.021278 -0.020709 -0.019993 -0.019104 -0.018014 -0.016712 -0.015201 -0.013500 -0.011651 -0.009742 -0.005794 -0.002687 -0.001827
   488.0         X  0.002324  0.002314  0.002304  0.002294  0.002284   0.307022   0.305257   0.303497   0.301753   0.300024   0.298310   0.296610   0.294925   0.293254   0.291597   0.289953   0.288324   0.286707   0.285104   0.283514 -0.022870 -0.022811 -0.022780 -0.022730 -0.022660 -0.022571 -0.022452 -0.022296 -0.022094 -0.021828 -0.021485 -0.021045 -0.020482 -0.019774 -0.018895 -0.017817 -0.016529 -0.015035 -0.013352 -0.011523 -0.009635 -0.005731 -0.002658 -0.001807
   490.0         X  0.002298  0.002288  0.002278  0.002268  0.002259   0.303667   0.301921   0.300181   0.298456   0.296746   0.295050   0.293369   0.291702   0.290049   0.288410   0.286785   0.285173   0.283574   0.281989   0.280416 -0.022620 -0.022561 -0.022531 -0.022482 -0.022413 -0.022324 -0.022207 -0.022052 -0.021852 -0.021590 -0.021251 -0.020815 -0.020258 -0.019558 -0.018689 -0.017622 -0.016349 -0.014871 -0.013207 -0.011397 -0.009530 -0.005668 -0.002628 -0.001788
   492.0         X  0.002273  0.002263  0.002254  0.002244  0.002234   0.300357   0.298630   0.296909   0.295203   0.293511   0.291834   0.290171   0.288523   0.286888   0.285267   0.283659   0.282065   0.280483   0.278915   0.277359 -0.022374 -0.022316 -0.022286 -0.022237 -0.022169 -0.022081 -0.021965 -0.021812 -0.021614 -0.021354 -0.021019 -0.020588 -0.020038 -0.019345 -0.018485 -0.017430 -0.016171 -0.014709 -0.013063 -0.011273 -0.009426 -0.005606 -0.002600 -0.001768
   494.0         X  0.002249  0.002239  0.002229  0.002219  0.002210   0.297092   0.295383   0.293681   0.291993   0.290320   0.288661   0.287016   0.285386   0.283768   0.282165   0.280575   0.278998   0.277433   0.275882   0.274344 -0.022131 -0.022073 -0.022044 -0.021995 -0.021927 -0.021841 -0.021726 -0.021575 -0.021379 -0.021122 -0.020791 -0.020364 -0.019820 -0.019135 -0.018284 -0.017241 -0.015995 -0.014549 -0.012921 -0.011150 -0.009323 -0.005545 -0.002572 -0.001749
   496.0         X  0.002224  0.002215  0.002205  0.002195  0.002186   0.293869   0.292179   0.290495   0.288826   0.287171   0.285530   0.283903   0.282290   0.280691   0.279104   0.277531   0.275971   0.274424   0.272890   0.271368 -0.021891 -0.021834 -0.021805 -0.021757 -0.021690 -0.021604 -0.021491 -0.021341 -0.021147 -0.020893 -0.020565 -0.020143 -0.019605 -0.018927 -0.018086 -0.017054 -0.015821 -0.014391 -0.012781 -0.011029 -0.009222 -0.005485 -0.002544 -0.001730
   498.0         X  0.002200  0.002191  0.002181  0.002171  0.002162   0.290690   0.289018   0.287352   0.285701   0.284064   0.282441   0.280831   0.279236   0.277653   0.276084   0.274528   0.272985   0.271455   0.269937   0.268432 -0.021654 -0.021598 -0.021569 -0.021521 -0.021455 -0.021371 -0.021258 -0.021110 -0.020919 -0.020667 -0.020343 -0.019925 -0.019393 -0.018723 -0.017890 -0.016869 -0.015650 -0.014235 -0.012642 -0.010910 -0.009122 -0.005426 -0.002516 -0.001711
   500.0         X  0.002176  0.002167  0.002157  0.002148  0.002139   0.287552   0.285898   0.284251   0.282617   0.280998   0.279392   0.277800   0.276222   0.274657   0.273105   0.271565   0.270039   0.268525   0.267024   0.265534 -0.021420 -0.021365 -0.021336 -0.021289 -0.021224 -0.021140 -0.021029 -0.020883 -0.020693 -0.020445 -0.020123 -0.019710 -0.019184 -0.018521 -0.017697 -0.016687 -0.015481 -0.014082 -0.012506 -0.010792 -0.009024 -0.005367 -0.002489 -0.001693
   502.0         X  0.002153  0.002144  0.002134  0.002125  0.002116   0.284456   0.282820   0.281190   0.279574   0.277972   0.276384   0.274809   0.273248   0.271699   0.270164   0.268641   0.267131   0.265634   0.264148   0.262675 -0.021190 -0.021135 -0.021107 -0.021060 -0.020995 -0.020912 -0.020803 -0.020658 -0.020470 -0.020224 -0.019907 -0.019498 -0.018977 -0.018321 -0.017507 -0.016508 -0.015315 -0.013930 -0.012371 -0.010676 -0.008927 -0.005309 -0.002462 -0.001675
   504.0         X  0.002130  0.002121  0.002111  0.002102  0.002093   0.281401   0.279782   0.278170   0.276571   0.274987   0.273415   0.271857   0.270313   0.268781   0.267262   0.265756   0.264262   0.262781   0.261311   0.259854 -0.020962 -0.020908 -0.020880 -0.020834 -0.020770 -0.020688 -0.020579 -0.020436 -0.020251 -0.020007 -0.019693 -0.019289 -0.018773 -0.018125 -0.017319 -0.016331 -0.015150 -0.013780 -0.012238 -0.010562 -0.008831 -0.005252 -0.002436 -0.001657
   506.0         X  0.002107  0.002098  0.002089  0.002080  0.002070   0.278386   0.276784   0.275189   0.273608   0.272040   0.270486   0.268944   0.267416   0.265901   0.264398   0.262908   0.261430   0.259965   0.258511   0.257069 -0.020738 -0.020684 -0.020656 -0.020611 -0.020547 -0.020466 -0.020359 -0.020217 -0.020034 -0.019793 -0.019482 -0.019082 -0.018572 -0.017930 -0.017133 -0.016156 -0.014988 -0.013633 -0.012107 -0.010448 -0.008736 -0.005196 -0.002410 -0.001639
   508.0         X  0.002085  0.002075  0.002066  0.002057  0.002048   0.275410   0.273826   0.272248   0.270683   0.269132   0.267594   0.266070   0.264558   0.263059   0.261572   0.260098   0.258636   0.257186   0.255748   0.254321 -0.020516 -0.020463 -0.020436 -0.020391 -0.020328 -0.020248 -0.020141 -0.020001 -0.019820 -0.019582 -0.019274 -0.018878 -0.018374 -0.017739 -0.016950 -0.015983 -0.014828 -0.013487 -0.011978 -0.010337 -0.008643 -0.005141 -0.002384 -0.001621
   510.0         X  0.002062  0.002053  0.002044  0.002035  0.002026   0.272473   0.270906   0.269344   0.267797   0.266262   0.264741   0.263232   0.261737   0.260253   0.258783   0.257324   0.255878   0.254443   0.253021   0.251609 -0.020297 -0.020245 -0.020218 -0.020173 -0.020111 -0.020032 -0.019927 -0.019788 -0.019608 -0.019373 -0.019068 -0.018677 -0.018178 -0.017550 -0.016769 -0.015813 -0.014670 -0.013343 -0.011850 -0.010226 -0.008551 -0.005086 -0.002358 -0.001604
   512.0         X  0.002040  0.002031  0.002023  0.002014  0.002005   0.269574   0.268024   0.266479   0.264948   0.263430   0.261924   0.260432   0.258952   0.257485   0.256030   0.254587   0.253156   0.251736   0.250329   0.248933 -0.020082 -0.020029 -0.020003 -0.019959 -0.019897 -0.019819 -0.019715 -0.019578 -0.019400 -0.019167 -0.018866 -0.018479 -0.017985 -0.017363 -0.016591 -0.015644 -0.014514 -0.013201 -0.011724 -0.010118 -0.008460 -0.005032 -0.002333 -0.001587
   514.0         X  0.002019  0.002010  0.002001  0.001992  0.001984   0.266713   0.265179   0.263651   0.262136   0.260634   0.259145   0.257668   0.256204   0.254752   0.253312   0.251885   0.250469   0.249065   0.247672   0.246291 -0.019869 -0.019817 -0.019791 -0.019747 -0.019686 -0.019609 -0.019506 -0.019370 -0.019194 -0.018963 -0.018666 -0.018283 -0.017794 -0.017179 -0.016415 -0.015478 -0.014360 -0.013061 -0.011600 -0.010010 -0.008370 -0.004978 -0.002309 -0.001570
   516.0         X  0.001997  0.001989  0.001980  0.001971  0.001963   0.263889   0.262372   0.260859   0.259360   0.257874   0.256401   0.254940   0.253491   0.252055   0.250630   0.249218   0.247817   0.246428   0.245050   0.243683 -0.019658 -0.019607 -0.019581 -0.019538 -0.019478 -0.019401 -0.019299 -0.019165 -0.018991 -0.018763 -0.018468 -0.018089 -0.017605 -0.016997 -0.016241 -0.015314 -0.014208 -0.012923 -0.011477 -0.009904 -0.008281 -0.004926 -0.002284 -0.001553
   518.0         X  0.001976  0.001968  0.001959  0.001950  0.001942   0.261102   0.259600   0.258104   0.256621   0.255150   0.253692   0.252247   0.250813   0.249392   0.247983   0.246585   0.245199   0.243824   0.242461   0.241109 -0.019451 -0.019400 -0.019374 -0.019332 -0.019272 -0.019196 -0.019095 -0.018962 -0.018790 -0.018565 -0.018273 -0.017898 -0.017420 -0.016817 -0.016070 -0.015153 -0.014058 -0.012787 -0.011356 -0.009800 -0.008194 -0.004873 -0.002260 -0.001537
   520.0         X  0.001955  0.001947  0.001938  0.001930  0.001921   0.258350   0.256864   0.255384   0.253916   0.252461   0.251019   0.249589   0.248170   0.246764   0.245370   0.243987   0.242615   0.241255   0.239906   0.238568 -0.019246 -0.019196 -0.019170 -0.019128 -0.019069 -0.018994 -0.018894 -0.018763 -0.018592 -0.018369 -0.018080 -0.017709 -0.017236 -0.016640 -0.015900 -0.014993 -0.013909 -0.012652 -0.011236 -0.009697 -0.008108 -0.004822 -0.002236 -0.001521
   522.0         X  0.001935  0.001926  0.001918  0.001910  0.001901   0.255634   0.254164   0.252699   0.251247   0.249807   0.248380   0.246964   0.245561   0.244170   0.242790   0.241421   0.240064   0.238718   0.237384   0.236060 -0.019044 -0.018994 -0.018969 -0.018927 -0.018869 -0.018794 -0.018696 -0.018565 -0.018397 -0.018176 -0.017890 -0.017523 -0.017055 -0.016465 -0.015733 -0.014835 -0.013763 -0.012519 -0.011118 -0.009595 -0.008022 -0.004771 -0.002213 -0.001505
   524.0         X  0.001914  0.001906  0.001898  0.001890  0.001881   0.252953   0.251498   0.250048   0.248611   0.247187   0.245774   0.244374   0.242985   0.241608   0.240243   0.238889   0.237546   0.236214   0.234894   0.233583 -0.018844 -0.018795 -0.018770 -0.018728 -0.018671 -0.018597 -0.018499 -0.018371 -0.018204 -0.017985 -0.017703 -0.017340 -0.016876 -0.016293 -0.015568 -0.014680 -0.013619 -0.012388 -0.011001 -0.009494 -0.007938 -0.004721 -0.002189 -0.001489
   526.0         X  0.001894  0.001886  0.001878  0.001870  0.001862   0.250306   0.248866   0.247432   0.246010   0.244600   0.243202   0.241816   0.240442   0.239080   0.237729   0.236389   0.235060   0.233742   0.232435   0.231139 -0.018647 -0.018598 -0.018573 -0.018533 -0.018475 -0.018402 -0.018306 -0.018179 -0.018014 -0.017797 -0.017517 -0.017158 -0.016699 -0.016122 -0.015405 -0.014526 -0.013476 -0.012258 -0.010886 -0.009395 -0.007855 -0.004672 -0.002167 -0.001473
   528.0         X  0.001875  0.001866  0.001858  0.001850  0.001842   0.247692   0.246267   0.244848   0.243441   0.242046   0.240663   0.239292   0.237932   0.236584   0.235247   0.233921   0.232606   0.231302   0.230008   0.228726 -0.018452 -0.018404 -0.018380 -0.018339 -0.018283 -0.018210 -0.018115 -0.017989 -0.017825 -0.017611 -0.017335 -0.016979 -0.016525 -0.015954 -0.015245 -0.014375 -0.013336 -0.012130 -0.010773 -0.009297 -0.007773 -0.004623 -0.002144 -0.001458
   530.0         X  0.001855  0.001847  0.001839  0.001831  0.001823   0.245112   0.243702   0.242297   0.240905   0.239525   0.238156   0.236799   0.235453   0.234119   0.232796   0.231484   0.230183   0.228892   0.227612   0.226343 -0.018260 -0.018212 -0.018188 -0.018148 -0.018092 -0.018021 -0.017926 -0.017802 -0.017640 -0.017428 -0.017154 -0.016802 -0.016353 -0.015788 -0.015086 -0.014225 -0.013197 -0.012004 -0.010660 -0.009200 -0.007692 -0.004575 -0.002122 -0.001443
   532.0         X  0.001836  0.001828  0.001820  0.001812  0.001804   0.242564   0.241169   0.239779   0.238401   0.237035   0.235681   0.234338   0.233006   0.231686   0.230376   0.229078   0.227790   0.226513   0.225247   0.223990 -0.018070 -0.018023 -0.017999 -0.017959 -0.017904 -0.017833 -0.017740 -0.017617 -0.017456 -0.017247 -0.016976 -0.016628 -0.016183 -0.015624 -0.014929 -0.014077 -0.013060 -0.011879 -0.010550 -0.009104 -0.007612 -0.004527 -0.002100 -0.001428
   534.0         X  0.001817  0.001809  0.001801  0.001793  0.001785   0.240049   0.238668   0.237293   0.235929   0.234577   0.233237   0.231908   0.230590   0.229283   0.227987   0.226702   0.225428   0.224164   0.222911   0.221667 -0.017883 -0.017836 -0.017813 -0.017773 -0.017719 -0.017649 -0.017556 -0.017434 -0.017275 -0.017068 -0.016800 -0.016455 -0.016015 -0.015462 -0.014774 -0.013931 -0.012924 -0.011756 -0.010440 -0.009010 -0.007533 -0.004481 -0.002078 -0.001413
   536.0         X  0.001798  0.001790  0.001782  0.001775  0.001767   0.237565   0.236199   0.234837   0.233488   0.232150   0.230823   0.229508   0.228204   0.226911   0.225628   0.224357   0.223096   0.221845   0.220604   0.219374 -0.017698 -0.017652 -0.017628 -0.017590 -0.017535 -0.017466 -0.017375 -0.017254 -0.017097 -0.016892 -0.016626 -0.016285 -0.015850 -0.015302 -0.014622 -0.013787 -0.012791 -0.011634 -0.010332 -0.008917 -0.007455 -0.004434 -0.002056 -0.001398
   538.0         X  0.001779  0.001772  0.001764  0.001756  0.001749   0.235113   0.233760   0.232413   0.231077   0.229753   0.228440   0.227139   0.225848   0.224568   0.223299   0.222041   0.220792   0.219555   0.218327   0.217109 -0.017515 -0.017469 -0.017446 -0.017408 -0.017354 -0.017286 -0.017195 -0.017076 -0.016920 -0.016717 -0.016455 -0.016117 -0.015686 -0.015144 -0.014471 -0.013645 -0.012658 -0.011514 -0.010226 -0.008824 -0.007378 -0.004388 -0.002035 -0.001384
   540.0         X  0.001761  0.001753  0.001746  0.001738  0.001731   0.232691   0.231353   0.230019   0.228697   0.227387   0.226087   0.224799   0.223522   0.222255   0.220999   0.219753   0.218518   0.217293   0.216078   0.214873 -0.017335 -0.017290 -0.017267 -0.017229 -0.017176 -0.017108 -0.017018 -0.016900 -0.016746 -0.016545 -0.016285 -0.015951 -0.015525 -0.014988 -0.014322 -0.013504 -0.012528 -0.011395 -0.010120 -0.008734 -0.007302 -0.004343 -0.002014 -0.001370
   542.0         X  0.001743  0.001735  0.001728  0.001720  0.001713   0.230299   0.228975   0.227655   0.226347   0.225050   0.223764   0.222489   0.221224   0.219971   0.218728   0.217495   0.216272   0.215060   0.213857   0.212664 -0.017157 -0.017112 -0.017089 -0.017052 -0.016999 -0.016932 -0.016843 -0.016726 -0.016574 -0.016375 -0.016118 -0.015787 -0.015365 -0.014834 -0.014174 -0.013366 -0.012399 -0.011278 -0.010016 -0.008644 -0.007227 -0.004299 -0.001993 -0.001356
   544.0         X  0.001725  0.001718  0.001710  0.001703  0.001695   0.227938   0.226627   0.225321   0.224026   0.222742   0.221469   0.220207   0.218956   0.217715   0.216485   0.215265   0.214054   0.212854   0.211664   0.210484 -0.016981 -0.016937 -0.016914 -0.016877 -0.016825 -0.016758 -0.016671 -0.016554 -0.016404 -0.016207 -0.015953 -0.015625 -0.015208 -0.014682 -0.014029 -0.013229 -0.012272 -0.011163 -0.009914 -0.008555 -0.007153 -0.004254 -0.001973 -0.001342
   546.0         X  0.001707  0.001700  0.001693  0.001685  0.001678   0.225605   0.224308   0.223015   0.221733   0.220463   0.219203   0.217954   0.216715   0.215487   0.214269   0.213062   0.211864   0.210676   0.209498   0.208330 -0.016807 -0.016763 -0.016741 -0.016704 -0.016653 -0.016587 -0.016500 -0.016385 -0.016236 -0.016041 -0.015789 -0.015465 -0.015052 -0.014532 -0.013886 -0.013093 -0.012147 -0.011049 -0.009812 -0.008468 -0.007080 -0.004211 -0.001953 -0.001328
   548.0         X  0.001690  0.001683  0.001675  0.001668  0.001661   0.223302   0.222018   0.220738   0.219469   0.218212   0.216965   0.215729   0.214503   0.213287   0.212082   0.210886   0.209701   0.208525   0.207359   0.206203 -0.016636 -0.016592 -0.016570 -0.016534 -0.016483 -0.016418 -0.016332 -0.016218 -0.016071 -0.015877 -0.015628 -0.015307 -0.014898 -0.014383 -0.013744 -0.012960 -0.012023 -0.010936 -0.009712 -0.008381 -0.007008 -0.004168 -0.001933 -0.001315
   550.0         X  0.001673  0.001666  0.001658  0.001651  0.001644   0.221027   0.219756   0.218489   0.217233   0.215989   0.214754   0.213531   0.212317   0.211114   0.209921   0.208738   0.207565   0.206401   0.205247   0.204102 -0.016466 -0.016423 -0.016401 -0.016365 -0.016315 -0.016251 -0.016165 -0.016053 -0.015907 -0.015716 -0.015469 -0.015152 -0.014746 -0.014237 -0.013604 -0.012828 -0.011900 -0.010824 -0.009613 -0.008296 -0.006936 -0.004125 -0.001913 -0.001301
   552.0         X  0.001656  0.001649  0.001641  0.001634  0.001627   0.218780   0.217522   0.216268   0.215025   0.213793   0.212571   0.211360   0.210159   0.208968   0.207787   0.206616   0.205454   0.204303   0.203160   0.202027 -0.016299 -0.016256 -0.016235 -0.016199 -0.016149 -0.016085 -0.016001 -0.015890 -0.015745 -0.015556 -0.015312 -0.014998 -0.014597 -0.014092 -0.013466 -0.012697 -0.011779 -0.010714 -0.009515 -0.008212 -0.006866 -0.004084 -0.001894 -0.001288
